tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,name,retweet_count,text,tweet_created,user_timezone
5.69629E+17,negative,1,Flight Attendant Complaints,0.6845,JulianaSheldon,0,@TAA first my sister had ZERO food in her cross country flight with no type of warning or voucher,2/22/2015 14:45,Pacific Time (US & Canada)
5.69628E+17,negative,0.6777,Customer Service Issue,0.6777,jessicaclaire,0,@TAA I need to change a ticket and my res can't be changed online.  I also can't get a call through due to high volume--can u help?,2/22/2015 14:43,Pacific Time (US & Canada)
5.69628E+17,negative,1,Can't Tell,0.6567,MatthewJMedlin,0,@TAA rented van drove 250 miles with 6 strangers.  Arrived home 6:00am. No offers of help from AA. http://t.co/BTTGmyN0A0,2/22/2015 14:42,Atlantic Time (Canada)
5.69628E+17,negative,1,Can't Tell,0.3401,isainsbury,0,@TAA the ticket is a poor gesture of goodwill (for missed trip) to a top status flyer - I may not next time (AA91 LHR-ORD 2/16),2/22/2015 14:42,London
5.69628E+17,negative,1,Customer Service Issue,1,ProConPartners,1,@TAA @NY_NJairports Do you guys teach poor customer service or is it just part of an american dream?,2/22/2015 14:40,
5.69628E+17,negative,1,Cancelled Flight,1,iamdankaufman,0,"@TAA 3231DTW to LAG at 4:45. Flight Cancelled Flightled with no notice. Given a voucher to a dirty hotel, with no food vouchers or apology.",2/22/2015 14:40,Eastern Time (US & Canada)
5.69628E+17,positive,0.6851,,0,isainsbury,0,@TAA I would like to thank the customer service team for their response to my Cancelled Flightled flight but just offering to (cont),2/22/2015 14:40,London
5.69628E+17,negative,1,Cancelled Flight,0.6673,MatthewJMedlin,0,"@TAA 
No one answers phone, delayed/Cancelled Flightled flights. Rude employees. You only get (I'm sorry, we apologize) blah blah blah. Bad",2/22/2015 14:40,Atlantic Time (Canada)
5.69627E+17,negative,1,Customer Service Issue,1,osteenam,0,@TAA Reservation Line won't let me speak to a representative because they are too busy. They literally disconnect you. Why bother?,2/22/2015 14:39,Pacific Time (US & Canada)
5.69627E+17,positive,1,,,csb2107,0,@TAA yes called your UK number on skype…well worth the $.50.  i recommend others do the same.,2/22/2015 14:38,
5.69627E+17,negative,1,Flight Booking Problems,1,hovy5019,0,@TAA Im trying to call and book a reward ticket on one world partners but your automated system wont let me talk to any1.  Great job,2/22/2015 14:37,
5.69627E+17,negative,1,Late Flight,1,macario2,0,"@TAA we are waiting flight 919 !
We are at JFK for about 24h !! #NewYork #919 #viracopos #AmericanAirlines http://t.co/3FheS0lPMU",2/22/2015 14:37,Brasilia
5.69627E+17,negative,0.6613,Customer Service Issue,0.3373,Bardi_toto,0,@TAA @travisamex please please American call me so I can rebook ticket .,2/22/2015 14:36,Pacific Time (US & Canada)
5.69627E+17,negative,1,Customer Service Issue,1,KuperMini,0,@TAA @dfwairport  Have been trying to get canx flight resched since noon.  got 2 call backs but call disconnects as soon as I answer,2/22/2015 14:36,
5.69627E+17,negative,1,Late Flight,0.6707,williebikes,0,@TAA most horrendous service ever !! On off two planes. Been in Phil for 10 hrs. Now captain can't get flight info to print? #wtf,2/22/2015 14:36,
5.69627E+17,negative,1,Can't Tell,0.3647,Davitossss,0,@TAA you suck worst airline ever I will never be flying you again I have been stuck here for 13 hours no one is helping #fuckoff,2/22/2015 14:35,
5.69626E+17,negative,1,Customer Service Issue,0.6568,dave_dcollins,0,@TAA I have been on hold 3 hours.  2 seconds of it with a rude agent.,2/22/2015 14:34,
5.69626E+17,negative,1,Customer Service Issue,0.6613,tomrquicksell,0,"@TAA  Dear American, when did 2 hour hold times become the industry standard?  Have you heard of additional staffing during weather?",2/22/2015 14:33,Eastern Time (US & Canada)
5.69626E+17,negative,0.6564,Late Flight,0.6564,realfrecks,0,".@TAA: the best the agent could do is put me on a flight arriving tomorrow afternoon, with a six hour layover.",2/22/2015 14:31,Atlantic Time (Canada)
5.69625E+17,negative,1,Customer Service Issue,1,MeereeneseKnot,0,"@TAA that's unacceptable. They should allow me to wait on hold, or take my number and call me themselves.",2/22/2015 14:31,
5.69625E+17,positive,1,,,mwasserman818,0,@TAA RDU Customer Service is awesome. Thanks! Give em all bonuses.,2/22/2015 14:30,Pacific Time (US & Canada)
5.69625E+17,negative,1,Flight Attendant Complaints,0.6832,Flora_Lola_NYC,0,@TAA I let a crew member know every time this happens.  Which is most of the time.,2/22/2015 14:30,Eastern Time (US & Canada)
5.69625E+17,negative,1,Customer Service Issue,1,skadott,0,@TAA are you kidding me?  No one answering calls on reserv line due to high call volume and not even an option to wait.  Brutal,2/22/2015 14:29,
5.69625E+17,negative,0.6591,Flight Booking Problems,0.3324,maribarrera,0,@TAA LGA 2 Nashville Cancelled Flightled phone center no help. Fabulous staff at gate D4 helped-2 young men handled crowd well.,2/22/2015 14:28,Eastern Time (US & Canada)
5.69625E+17,negative,1,Late Flight,0.7122,smiertspionom,0,@TAA man we have been sitting in #UA4753 on the tarmac for 30 mins...rescue us please!,2/22/2015 14:28,Central Time (US & Canada)
5.69624E+17,neutral,1,,,PLHamel,0,"@TAA Next Friday, I'll take AA3074 to LGA.Sat morning, US1951+US874.Do I have to take my bags at LGA or I get them to my final dest?",2/22/2015 14:26,Atlantic Time (Canada)
5.69624E+17,neutral,1,,,TejasGooner,0,@TAA your message was delayed I just responded,2/22/2015 14:25,Central Time (US & Canada)
5.69624E+17,negative,1,Can't Tell,0.6482,eneyberg,0,"@TAA please fix your inventory system, Plat upgraded then bumped DOWN after boarding, FA said they made a mistake. AA45 3A➡️8C 😕",2/22/2015 14:24,Pacific Time (US & Canada)
5.69624E+17,positive,0.6779,,0,mathardin,0,"@TAA I'm flying with your competitor today, starts with an U and ends with D. I will never make that mistake again. #americanforlife",2/22/2015 14:24,
5.69623E+17,positive,1,,,MikeCunningham,0,@TAA Always enjoy my time. Now on the plane to DFW!,2/22/2015 14:22,
5.69623E+17,negative,1,Late Flight,0.6597,MatthewJMedlin,0,"@TAA 

Late Flight from phoenix, gave ticks away when arrived chicago, held bags hostage chicago, rented van drove to toledo. 5 hr drive.",2/22/2015 14:22,Atlantic Time (Canada)
5.69623E+17,negative,1,Flight Booking Problems,0.6988,jetset2015,0,"@TAA need assistance. very frustrated I can't reach reservations by phone. trying to book online &amp; get ""fare no longer avail"" msg",2/22/2015 14:19,Pacific Time (US & Canada)
5.69623E+17,negative,1,Customer Service Issue,0.6398,SchrierCar,0,@TAA I want to speak to a human being! !!  This is not an obscene request!,2/22/2015 14:19,
5.69622E+17,negative,1,Customer Service Issue,0.6368,TemlyLouise,0,"@TAA flight 2470 tomorrow, have no idea if we've been rescheduled and can't fix online? Have to talk to an agent yet no one answers?",2/22/2015 14:18,Quito
5.69622E+17,negative,1,Customer Service Issue,1,sweetmel,0,@TAA Are you kidding? You don't think I've done that?? I've called dozens of times &amp; it tells me to call back &amp; hangs up.,2/22/2015 14:18,Central Time (US & Canada)
5.69622E+17,negative,0.6868,Customer Service Issue,0.6868,otisday,0,@TAA I did. Should i expect a response in this fiscal year? This calendar year? Never?,2/22/2015 14:18,Eastern Time (US & Canada)
5.69622E+17,negative,1,Lost Luggage,1,PhotosBySharon,0,@TAA Still waiting on bags from flight 1613/2440 yesterday  First Class passenger not happy with your service.,2/22/2015 14:17,Quito
5.69622E+17,positive,1,,,kidith_paulino,0,@TAA AA2416 on time and awesome flight. Great job American!,2/22/2015 14:16,Eastern Time (US & Canada)
5.69622E+17,negative,1,Customer Service Issue,1,salitron78,0,@TAA no response to DM or email yet.  customer service?,2/22/2015 14:16,Seoul
5.69622E+17,negative,1,Customer Service Issue,0.6945,yishai,0,@TAA understand waiting 2+ hours for callback on the exec plat line but when call dropped the agent could at least try again,2/22/2015 14:16,Pacific Time (US & Canada)
5.69622E+17,negative,1,Late Flight,0.3576,A_for_AdNauseam,0,@TAA but they refused to unload our luggage so we're stuck in below freezing weather w/o our cold weather clothes.,2/22/2015 14:16,
5.69622E+17,negative,1,Flight Booking Problems,0.6602,coffeeculture,0,@TAA that's not what I asked :)) I'm looking to change a Flight Booking Problems for 03.03. Can you help,2/22/2015 14:15,Dublin
5.69622E+17,negative,1,Customer Service Issue,1,c_cgottlieb,0,@TAA your service is horrible. I can't get a straight answer from your ground agents.,2/22/2015 14:15,Atlantic Time (Canada)
5.69621E+17,negative,0.6646,Cancelled Flight,0.6646,txbu20,0,@TAA why was my flight from Miami to Dallas Monday  rescheduled to Tuesday?,2/22/2015 14:14,
5.69621E+17,negative,1,Customer Service Issue,1,A_for_AdNauseam,0,@TAA Yes. Your service in GUC sucks. Your gate agent pushed a passenger and has been rude to everyone since we got here.,2/22/2015 14:14,
5.69621E+17,negative,0.7107,Cancelled Flight,0.7107,jmgscott,0,"@TAA 1491 DEN -&gt; DFW. We don't want to be ticketed on a new flight, just refunded for our Cancelled Flighted flight.",2/22/2015 14:14,Central Time (US & Canada)
5.69621E+17,negative,1,Lost Luggage,1,CarlosMourino,0,@TAA After 3 days NO BAGs amazing the way that you neglect customers,2/22/2015 14:14,
5.69621E+17,negative,1,Late Flight,1,5amantha_marie,0,@TAA Worst airline ever. We have been stranded for 24 hours because of your 7 hour delay with flight 104 last night.,2/22/2015 14:12,Amsterdam
5.69621E+17,negative,1,Flight Booking Problems,0.6828,farfalla818,0,@TAA is there not an email address I can send my issue to? you guys screwed up and rebooked my flight to the wrong day!  please help,2/22/2015 14:12,
5.69621E+17,neutral,1,,,chadkirchner,0,"@TAA I have an issue that requires a bit more than a tweet to explain, do y’all have an email?",2/22/2015 14:11,Eastern Time (US & Canada)
5.69621E+17,negative,1,Can't Tell,0.6444,Kaywillsmith,0,@TAA pls help. This is seriously beyond ridiculous.,2/22/2015 14:11,Central Time (US & Canada)
5.69621E+17,negative,0.7042,Customer Service Issue,0.7042,SentieriMelinda,0,@TAA  please call us back to rebook!!! 7403607771. We need to get back to Columbus!!!!!! Please help,2/22/2015 14:11,
5.6962E+17,negative,0.6404,Customer Service Issue,0.3311,KristinaMeyer7,0,@TAA Rebooked for tomorrow morning. Never been here - not sure what I can see before tomorrow morning!,2/22/2015 14:11,Eastern Time (US & Canada)
5.6962E+17,negative,1,Customer Service Issue,1,Kaywillsmith,0,"@TAA...still waiting for a call back....attempt #9 and hour #13...can't put a hold on an online tix, we are within seven day window.",2/22/2015 14:11,Central Time (US & Canada)
5.6962E+17,negative,1,Bad Flight,0.3576,MatthewJMedlin,0,"@TAA 

Seats gvn away. 7 strangers in 2 Chicago. Rented van. Drove to toledo. No help, no offer, no hotel. http://t.co/nxQiJCoJNj",2/22/2015 14:11,Atlantic Time (Canada)
5.6962E+17,negative,0.6858,Customer Service Issue,0.3521,kathyjazztx,0,@TAA - gold elite loyalty customer..can't count on my hometown preferred airline to do right. #bummed..,2/22/2015 14:11,
5.6962E+17,negative,1,Flight Booking Problems,0.6775,SentieriMelinda,0,@TAA @tcunningham10 please call us back to rebook. 7403607771 we can't through!!!!! We need to get to columbus!!!!,2/22/2015 14:10,
5.6962E+17,negative,0.6808,Customer Service Issue,0.3449,Bardi_toto,0,@TAA  flight to dca I need to change asap help can't get through,2/22/2015 14:10,Pacific Time (US & Canada)
5.6962E+17,negative,1,Cancelled Flight,1,TemlyLouise,0,@TAA my flight is Cancelled Flightled and we can only call in but you aren't accepting calls? How do I reschedule my flight?,2/22/2015 14:09,Quito
5.6962E+17,negative,1,Cancelled Flight,0.6529,CantankerousCMF,0,@TAA Jacquelyn at Charlotte just denied me compensation after #2251 was Cancelled Flighted due to plane malfunction well within your control,2/22/2015 14:09,Indiana (East)
5.6962E+17,neutral,0.3367,,0,natnicc,0,@TAA flight 1041 is the first flight.,2/22/2015 14:08,
5.69619E+17,positive,1,,,TravelWineSport,0,@TAA Always love opening the upgrade email.,2/22/2015 14:06,
5.69619E+17,negative,1,Customer Service Issue,0.7091,KaelaMari,0,@TAA called executive platinum desk and got a TWO HOUR call back time... 2.5 hrs Late Flightr still no call and still stuck in Chicago,2/22/2015 14:06,Pacific Time (US & Canada)
5.69619E+17,negative,1,Customer Service Issue,1,MarkPerlowitz,0,@TAA I need to order a special meal and I can't reach AA. Been on hold for over 2 hours,2/22/2015 14:05,
5.69619E+17,negative,1,Late Flight,1,mattadams_,0,@TAA two delayed flights today that weren't weather reLate Flightd. Keep up the good work!,2/22/2015 14:04,Central Time (US & Canada)
5.69619E+17,negative,1,Late Flight,0.6713,nicoeats,0,"@TAA two hours Late Flightr and still waiting for a callback. Need to reschedule flight 1027, hopefully to the Late Flightr one tomo not Cancelled Flighted",2/22/2015 14:04,Eastern Time (US & Canada)
5.69618E+17,negative,1,Flight Attendant Complaints,0.6877,SarahisJewish,0,"@TAA 245. I'm about to take off but one of your reps at a different gate was rude when I asked for assistance. Thanks, though.",2/22/2015 14:02,Quito
5.69618E+17,negative,1,Cancelled Flight,0.7021,marystanforddc,0,"@TAA Flt Cancelled Flighted, rescheduled to bad time. Tried 800# 3hrs. Website states can't do online=useless website. Help?",2/22/2015 14:02,Quito
5.69618E+17,negative,1,Late Flight,0.7033,MrDisaster,0,@TAA we're still stucked in the airport. #AADelay #AA919,2/22/2015 14:02,Brasilia
5.69618E+17,positive,1,,,TrueChief77,0,"@TAA Flight 2954, Dallas to Grand Junction #AmazingFlightCrew",2/22/2015 14:01,
5.69618E+17,negative,1,Bad Flight,0.6526,JamieStrong38,0,"@TAA redirect my flight without telling me, service is abysmal.",2/22/2015 14:01,
5.69618E+17,negative,1,Customer Service Issue,0.3536,Benje0123,1,"@TAA really American Airlines , service is Las Vegas is shocking, absolute jokers take your reputation more seriously!",2/22/2015 14:01,
5.69618E+17,negative,1,Customer Service Issue,1,ejacqui,1,"@TAA no one received text alerts, automated calls, anything either. Literally no information as to what was happening.",2/22/2015 14:00,Central Time (US & Canada)
5.69618E+17,negative,1,Late Flight,0.6817,c_morlando,0,@TAA aftr 10 hrs bng held hstg at mia bc aa refsd to get med bags. bag fnd aa then refsd to fix tkts they cnceld said $360 to fly,2/22/2015 14:00,
5.69617E+17,neutral,1,,,HollyHhirsch,0,@TAA just downloaded the app for iPhone.  Notice drink coupon but nothing is displayed?  Getting ready to fly...,2/22/2015 13:57,
5.69617E+17,negative,1,Flight Booking Problems,0.6604,farfalla818,0,@TAA the reservation system won't even let us leave our phone #. I have no way to fix that you rebooked me on wrong day!,2/22/2015 13:57,
5.69617E+17,positive,1,,,brentblume,0,"@TAA - yep , they've been good.  Now can you make that 1535 flight to mci wait just a tick....😃",2/22/2015 13:56,Central Time (US & Canada)
5.69617E+17,negative,1,Customer Service Issue,0.3474,ejacqui,0,@TAA we got to 15 minutes AFTER takeoff time before anyone wandered over to address the line of people.,2/22/2015 13:56,Central Time (US & Canada)
5.69617E+17,negative,1,Customer Service Issue,0.3718,thepin618,0,@TAA been rebooked for tomorrow. You failed to put me on DL flight today despite my asking and available seat. DL still available,2/22/2015 13:55,
5.69617E+17,negative,1,Cancelled Flight,1,_BLeLLeN_,0,@TAA 1st leg of my flight 2 nyc tomorrow has been Cancelled Flightled. if you make me hold for 2hrs i may miss my only chance back home!,2/22/2015 13:55,Quito
5.69617E+17,negative,1,Flight Attendant Complaints,0.6702,ejacqui,0,@TAA there was also not one single person at the counter answering questions for our plane full of confused people. No staff at all.,2/22/2015 13:55,Central Time (US & Canada)
5.69616E+17,negative,1,Customer Service Issue,0.692,BridleCharlotte,0,"@TAA That's a complete cop out! U ask what the issues are, then do nothing about it. How are we supposed to sort the situation now?",2/22/2015 13:54,
5.69616E+17,negative,1,Customer Service Issue,1,JamieStrong38,0,@TAA fcuk you. Shit service. You got no fans.,2/22/2015 13:54,
5.69616E+17,negative,0.6582,Cancelled Flight,0.6582,SilverStim,0,"@TAA Flight for tomorrow has already been Cancelled Flightled, what do I do now?",2/22/2015 13:54,
